tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
1.06512,-0.270048,-0.527714,-0.505474,-2.93163,-1.35954,0.680237,0.793369,4.70861,6.21228,4.85821,4.75896,0,0,0,0,0,0,0,0,0,0,0,0,0.0367027,-0.0572931,0.0860133,-0.0671678,0.877018,0.840005,0.975872,0.985845,-1.59554,-1.58227,-1.58883,-1.60119,0.0800672,-0.0672571,0.0648659,-0.0873666,0.759147,0.785535,1.00312,1.01757,-1.40456,-1.33307,-1.39307,-1.41034,0.0379854,0.0418943,-0.00193855,0.00100643,-0.030314,-0.00444502,0.00190582,-0.000521256,0.131528,0.0350312,0.0716328,0.0246414,
1.1231,-0.289579,-0.501091,-0.502105,-3.03009,-1.38119,0.692219,0.796679,4.64727,6.20167,4.81249,4.71442,0,0,0,0,0,0,0,0,0,0,0,0,0.0374019,-0.0564934,0.085735,-0.0673834,0.876294,0.839851,0.976061,0.985892,-1.59228,-1.58126,-1.58725,-1.60063,0.082711,-0.0676118,0.0653358,-0.0877793,0.754541,0.784456,1.00395,1.01781,-1.40389,-1.33236,-1.39361,-1.41163,0.0192536,0.023235,-0.017779,-0.0155801,-0.0274739,-0.0073196,0.0100451,0.00267926,0.124894,0.0420102,0.056811,0.0210803,
1.05667,-0.278397,-0.506513,-0.48957,-2.95212,-1.38006,0.656178,0.767578,4.56527,6.18839,4.80458,4.70432,0,0,0,0,0,0,0,0,0,0,0,0,0.0378026,-0.0560128,0.0854097,-0.0676709,0.875778,0.839665,0.976348,0.985957,-1.58984,-1.58034,-1.58625,-1.60021,0.0805186,-0.0666248,0.0649539,-0.0874218,0.757272,0.784253,1.00296,1.01673,-1.40508,-1.33186,-1.39332,-1.41166,0.0224516,0.0261985,-0.00976545,-0.00840278,-0.0210793,-0.0104969,0.0182489,0.00367174,0.107411,0.0471448,0.0373493,0.0187832,
1.13741,-0.361612,-0.537477,-0.52132,-2.89689,-1.3019,0.69252,0.76409,4.5814,6.09861,4.79586,4.69073,0,0,0,0,0,0,0,0,0,0,0,0,0.0382376,-0.0555079,0.0852589,-0.0678003,0.875419,0.839431,0.976734,0.986006,-1.58794,-1.57942,-1.58567,-1.59985,0.084115,-0.0695298,0.0636117,-0.0887832,0.759228,0.787106,1.00479,1.01657,-1.40304,-1.33464,-1.39338,-1.41188,0.0190452,0.0221283,-0.0074094,-0.00650503,-0.0157772,-0.0124568,0.0179169,-0.000158538,0.0822464,0.0420027,0.0228621,0.017297,
1.11256,-0.308913,-0.486125,-0.485088,-2.9623,-1.35556,0.646296,0.784849,4.49604,6.13608,4.77237,4.68473,0,0,0,0,0,0,0,0,0,0,0,0,0.0384212,-0.0552724,0.0849345,-0.0681149,0.875168,0.839225,0.977122,0.986015,-1.58652,-1.57874,-1.58537,-1.5996,0.0828455,-0.067667,0.0649484,-0.0880625,0.756534,0.784887,1.00341,1.01749,-1.40559,-1.33286,-1.39437,-1.41214,-0.00390136,-0.00190366,-0.0270569,-0.0272049,-0.00711256,-0.00576322,0.0216407,0.00381998,0.0547723,0.0217781,0.0053044,0.00357712,
1.18,-0.308171,-0.494376,-0.546052,-2.94042,-1.35003,0.637967,0.754392,4.5062,6.15292,4.78532,4.64919,0,0,0,0,0,0,0,0,0,0,0,0,0.038395,-0.0552697,0.084488,-0.0685745,0.875153,0.839133,0.977609,0.986071,-1.58581,-1.57846,-1.5855,-1.5996,0.0857454,-0.0674283,0.0645026,-0.0906464,0.757632,0.785028,1.00363,1.01623,-1.40524,-1.33216,-1.39443,-1.41362,0.00752655,0.00841106,-0.0105204,-0.0114931,0.0047693,-0.00515239,0.0251908,-0.0007687,0.0160526,0.00900563,-0.0171846,0.000560785,
1.14349,-0.286462,-0.509951,-0.521773,-2.96596,-1.36535,0.648064,0.754553,4.57343,6.12552,4.82632,4.62442,0,0,0,0,0,0,0,0,0,0,0,0,0.0386711,-0.054988,0.0844433,-0.0686463,0.875365,0.83901,0.978139,0.98597,-1.58591,-1.5784,-1.58608,-1.59959,0.0847264,-0.0661347,0.0640871,-0.0895066,0.757017,0.784271,1.00458,1.01599,-1.4034,-1.33346,-1.39377,-1.41463,0.0157866,0.0155886,0.00209277,0.000531213,0.0145191,-0.00625177,0.025763,-0.00830349,-0.0213076,-0.00394416,-0.0371438,-0.000683173,
1.08407,-0.322872,-0.467469,-0.506617,-3.03509,-1.37226,0.645801,0.838182,4.64226,6.12134,4.84597,4.68731,0,0,0,0,0,0,0,0,0,0,0,0,0.0389367,-0.0547347,0.0844652,-0.0686601,0.875708,0.838883,0.978639,0.985749,-1.5866,-1.57862,-1.58696,-1.59965,0.0824916,-0.0674769,0.0657418,-0.0889891,0.754684,0.78386,1.00495,1.01902,-1.40182,-1.33409,-1.39411,-1.41225,0.00961373,0.00863324,-0.00123127,-0.00321733,0.0189949,-0.00660751,0.0239887,-0.0130124,-0.0455167,-0.0161774,-0.0494093,-0.00475331,
1.09368,-0.306707,-0.485825,-0.494138,-2.95434,-1.34294,0.63871,0.771798,4.63897,6.11458,4.88401,4.67857,0,0,0,0,0,0,0,0,0,0,0,0,0.0389163,-0.0547816,0.0842867,-0.0688834,0.876092,0.83875,0.979079,0.985483,-1.5877,-1.57904,-1.58806,-1.59983,0.082395,-0.0673477,0.0645207,-0.0890267,0.758253,0.784915,1.00498,1.01615,-1.40325,-1.3349,-1.39375,-1.41294,-0.0134347,-0.0148931,-0.0166472,-0.0188891,0.0167216,-0.00586618,0.0175902,-0.0102358,-0.0557154,-0.0216979,-0.052819,-0.012853,
1.08615,-0.247976,-0.487069,-0.489038,-2.9157,-1.34136,0.661745,0.800253,4.74625,6.18097,4.95317,4.7499,0,0,0,0,0,0,0,0,0,0,0,0,0.0384992,-0.0552318,0.0838826,-0.0693301,0.876399,0.83861,0.979325,0.985244,-1.58894,-1.57951,-1.58911,-1.60009,0.081446,-0.0656882,0.063967,-0.0893631,0.760054,0.784781,1.00593,1.01693,-1.40047,-1.33279,-1.39203,-1.41033,-0.0249563,-0.0268705,-0.0216413,-0.0235732,0.0141594,-0.00874031,0.00663854,-0.0161721,-0.0691659,-0.0256564,-0.0521528,-0.0115415,
1.06846,-0.264529,-0.438201,-0.494474,-2.93717,-1.31508,0.664216,0.835559,4.74144,6.10707,4.93578,4.72157,0,0,0,0,0,0,0,0,0,0,0,0,0.0380034,-0.0557677,0.0835063,-0.0697404,0.876667,0.838339,0.979373,0.984789,-1.59048,-1.57997,-1.59019,-1.60021,0.0803295,-0.0667958,0.0657131,-0.0898108,0.759406,0.785385,1.00594,1.01769,-1.4023,-1.33596,-1.39377,-1.41134,-0.0206063,-0.0223458,-0.01326,-0.0145718,0.0112802,-0.0175621,0.000101373,-0.0259527,-0.0736839,-0.0139462,-0.0506327,0.000665481,
1.11924,-0.27123,-0.465999,-0.457863,-2.9385,-1.2759,0.67964,0.818994,4.75816,6.15088,5.00603,4.78069,0,0,0,0,0,0,0,0,0,0,0,0,0.0375754,-0.0562276,0.0832791,-0.0699925,0.876871,0.837939,0.979358,0.984259,-1.59195,-1.58012,-1.59121,-1.60015,0.0818549,-0.0675988,0.0644118,-0.0885607,0.759526,0.786487,1.00652,1.01653,-1.40311,-1.33417,-1.39202,-1.40888,-0.0245035,-0.0260995,-0.0113697,-0.0126868,0.00975023,-0.0207852,-0.00105315,-0.0246454,-0.0743629,-0.00409637,-0.0523046,0.00227971,
1.10632,-0.192076,-0.458594,-0.503662,-2.9418,-1.29996,0.686914,0.836269,4.93176,6.14553,5.01376,4.67892,0,0,0,0,0,0,0,0,0,0,0,0,0.0371377,-0.0566962,0.0831666,-0.0701268,0.877049,0.837462,0.979288,0.983719,-1.59348,-1.58008,-1.59225,-1.60002,0.0810512,-0.0647464,0.0648595,-0.0902506,0.759525,0.784902,1.00662,1.01653,-1.39777,-1.33408,-1.39269,-1.41258,-0.0169679,-0.0183602,0.00183284,0.00113669,0.00739654,-0.0281015,-0.00742397,-0.0319433,-0.0779646,0.00888433,-0.0494846,0.0139582,
1.19253,-0.257469,-0.515566,-0.479464,-2.9479,-1.23854,0.689163,0.840203,4.85949,6.02786,5.06966,4.70935,0,0,0,0,0,0,0,0,0,0,0,0,0.0367793,-0.0570754,0.0832523,-0.0700555,0.877154,0.836811,0.979159,0.983094,-1.59497,-1.57966,-1.59328,-1.59969,0.0840812,-0.0677834,0.0626848,-0.0891989,0.759307,0.786624,1.00672,1.01625,-1.40179,-1.3379,-1.39152,-1.41105,-0.0199635,-0.0204587,0.00275705,0.00175718,0.00347328,-0.0322824,-3.40255e-05,-0.022423,-0.059902,0.0324749,-0.0513743,0.0131721,
1.22634,-0.218877,-0.497714,-0.489358,-2.94994,-1.26188,0.717737,0.843329,4.93827,6.01965,5.12104,4.69067,0,0,0,0,0,0,0,0,0,0,0,0,0.0362644,-0.0575953,0.0832116,-0.0701162,0.877175,0.836154,0.979172,0.982709,-1.59602,-1.5789,-1.59427,-1.59945,0.0846838,-0.0669878,0.0631552,-0.089854,0.759143,0.785003,1.00782,1.01603,-1.39949,-1.33735,-1.39035,-1.41156,-0.0317204,-0.031875,-0.00739139,-0.00817552,-0.00171348,-0.0337519,-0.00318385,-0.0204525,-0.0500033,0.0382911,-0.0457044,0.0127674,
1.1746,-0.211849,-0.467879,-0.480287,-2.92719,-1.21129,0.700758,0.887994,4.86388,5.97349,5.11416,4.73796,0,0,0,0,0,0,0,0,0,0,0,0,0.0356045,-0.0582555,0.0830601,-0.0702795,0.877093,0.835407,0.979059,0.982241,-1.59701,-1.57804,-1.59517,-1.59913,0.0820286,-0.0672845,0.064256,-0.0895882,0.759898,0.786202,1.00698,1.01729,-1.4033,-1.33819,-1.39143,-1.40925,-0.0279961,-0.0277497,-0.0044476,-0.00486504,-0.00536116,-0.0376632,-0.00524364,-0.0234066,-0.0423281,0.0456912,-0.0412332,0.0177626,
0.591666,-3.20451,-2.00188,3.40953,0.00412163,2.02309,3.39727,3.27725,3.74176,6.79357,10.7056,11.5434,0,0,0,0,0,0,0,0,0,0,0,0,0.0351007,-0.0587494,0.0830231,-0.0703227,0.876965,0.834626,0.978954,0.981763,-1.59778,-1.57706,-1.59597,-1.59874,0.0582761,-0.187412,0.0029399,0.0660471,0.87698,0.914761,1.1147,1.11236,-1.44888,-1.30432,-1.1685,-1.13659,-0.0245624,-0.0240951,-0.000401657,-0.000569825,-0.00749224,-0.0394131,-0.0072933,-0.0244837,-0.0384699,0.0498047,-0.0377943,0.0203789,
-0.219844,-2.96299,-2.84389,4.58767,0.276699,2.2419,4.00046,3.93484,3.98505,7.39155,12.7408,11.9703,0,0,0,0,0,0,0,0,0,0,0,0,0.0331735,-0.0606646,0.0833874,-0.0699759,0.876471,0.832024,0.97809,0.980313,-1.60116,-1.57369,-1.59866,-1.59758,0.0238796,-0.179686,-0.0301903,0.113696,0.887456,0.921175,1.13791,1.13753,-1.44267,-1.27728,-1.08974,-1.11866,-0.0250047,-0.0250752,0.00890187,0.00825888,-0.00412419,-0.0262433,-0.0101015,-0.00859213,-0.0455967,0.0376366,-0.035127,0.00536067,
-0.15802,-2.47472,-3.08258,4.72667,0.620709,2.54428,4.63982,4.14511,4.31154,7.35728,13.3413,11.3054,0,0,0,0,0,0,0,0,0,0,0,0,0.0307795,-0.0630579,0.0827027,-0.0703095,0.87564,0.831341,0.974074,0.978011,-1.60213,-1.57249,-1.59449,-1.59383,0.0186331,-0.167861,-0.0428116,0.117381,0.897839,0.932204,1.1499,1.13889,-1.42955,-1.27578,-1.04937,-1.1328,-0.291276,-0.29072,-0.110563,-0.0688115,-0.131427,-0.0453924,-0.488321,-0.246242,0.00583889,0.120803,0.573919,0.4406,
0.525957,-1.64693,-3.30277,4.40877,1.1909,2.22074,5.37077,3.89594,5.00364,7.26886,12.786,10.3082,0,0,0,0,0,0,0,0,0,0,0,0,0.0218916,-0.071877,0.0798303,-0.0718345,0.871757,0.830691,0.959001,0.971412,-1.60034,-1.56755,-1.575,-1.57955,0.0319248,-0.148627,-0.0551645,0.103357,0.914879,0.919416,1.15529,1.12009,-1.39668,-1.26918,-1.03796,-1.14872,-0.550255,-0.543613,-0.144197,-0.057971,-0.225719,-0.00520151,-0.927019,-0.357785,0.175793,0.380999,1.28016,0.925236,
1.08661,-0.997409,-3.70763,3.86901,1.51739,1.60693,5.66587,3.25328,5.47536,6.75677,12.0437,9.28489,0,0,0,0,0,0,0,0,0,0,0,0,0.0105696,-0.0829084,0.078941,-0.0706459,0.867586,0.831563,0.938681,0.964985,-1.5942,-1.55516,-1.54367,-1.55638,0.0442877,-0.132106,-0.0679607,0.0876497,0.925342,0.897636,1.14669,1.09059,-1.36692,-1.26891,-1.02947,-1.16023,-0.48731,-0.46504,0.0701684,0.176755,-0.146985,0.0897655,-0.931309,-0.226484,0.413441,0.798725,1.6226,1.23794,
0.594882,-0.359818,-2.71421,2.17562,-0.256096,-1.18836,3.65068,1.53335,4.7,5.7569,7.75642,5.86872,0,0,0,0,0,0,0,0,0,0,0,0,0.000526252,-0.0921119,0.0838491,-0.0630035,0.866501,0.835819,0.919084,0.96324,-1.57967,-1.52881,-1.50132,-1.52284,0.0176287,-0.112326,-0.0193072,0.0316447,0.857359,0.793088,1.05246,1.0258,-1.37685,-1.27327,-1.15618,-1.25947,-0.334643,-0.291056,0.270609,0.381172,0.0550991,0.240174,-0.632655,0.0615453,0.741163,1.26361,1.74433,1.43095,
0.228963,0.798317,-1.92522,1.6736,-4.46552,-7.3735,0.196914,-1.09327,7.19529,2.91637,3.24872,2.63396,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274829,-0.115868,0.10774,-0.0314146,0.955308,0.930213,0.952462,1.04917,-1.47422,-1.37134,-1.32637,-1.36228,-0.0210974,-0.0868745,0.0316463,0.036788,0.805641,0.662581,0.976352,1.02312,-1.178,-1.24114,-1.17064,-1.22877,-0.138651,-0.146962,0.0457643,0.0629258,1.44772,1.36541,0.800683,0.883889,0.420512,0.677095,1.28906,1.40724,
-1.27613,-0.191167,-0.239172,2.87381,-4.17567,-8.6169,-0.914186,0.064235,10.3104,-0.337823,0.0420859,4.33019,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292812,-0.117915,0.108472,-0.0303228,0.983748,0.956645,0.966715,1.06343,-1.46529,-1.358,-1.29818,-1.3307,-0.0811067,-0.126568,0.0995947,0.0858214,0.843748,0.636425,0.941315,1.07576,-1.04246,-1.35687,-1.26432,-1.12115,-0.0390108,-0.0503228,0.0344972,0.0595808,1.3513,1.22282,0.558343,0.488075,0.520615,0.732384,1.60899,1.81684,
-3.13794,-0.434867,0.822545,4.50556,-3.93427,-8.36286,-1.1831,1.10101,12.4851,-6.30205,-1.91221,6.43675,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293747,-0.118237,0.107449,-0.0295442,1.00981,0.980158,0.976913,1.07013,-1.45053,-1.34032,-1.26333,-1.28852,-0.154608,-0.135548,0.134772,0.150738,0.875778,0.666242,0.93926,1.11882,-0.934027,-1.57315,-1.31136,-0.988768,0.0142076,0.00419374,-0.278944,0.00298025,1.16707,1.02992,0.483575,0.232152,0.855057,0.962446,1.4229,2.114,
-2.80099,-0.231185,1.21849,4.11267,-5.45215,-5.87109,-1.8227,-0.254378,12.201,-4.62624,-0.517245,5.80247,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294606,-0.118398,0.0962563,-0.0311807,1.03239,0.974997,0.984521,1.07263,-1.42964,-1.39041,-1.26553,-1.24199,-0.141822,-0.132552,0.134631,0.130665,0.834454,0.681545,0.909579,1.06361,-0.91938,-1.68043,-1.3091,-0.964421,-0.0161028,-0.245291,-0.518258,-0.13305,1.00731,-2.93037,-0.101703,0.0575966,1.11079,-5.24833,-1.14356,2.27376,
-0.866385,0.726998,1.16815,2.85047,-10.9156,-3.17012,-1.29986,-2.7913,8.72839,1.39158,-1.22554,1.58316,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300633,-0.121859,0.0907125,-0.0344801,1.05086,0.870365,0.964821,1.07357,-1.40352,-1.52131,-1.28061,-1.19516,-0.0660601,-0.0921273,0.134928,0.0752022,0.631167,0.607215,0.879083,0.963061,-1.02442,-1.61009,-1.33963,-1.08401,-0.0670722,0.0326135,-0.125502,-0.216828,0.8463,-6.81725,-1.68722,0.0571736,1.49822,-7.22211,-0.499871,2.39118,
2.06988,0.596388,0.923854,1.38288,-14.3522,1.68753,-1.25301,-4.7003,5.58939,5.24958,-1.41364,-1.75526,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305742,-0.113741,0.093288,-0.0381364,1.06733,0.697273,0.92778,1.07736,-1.36718,-1.60111,-1.30009,-1.14557,0.0523677,-0.0721824,0.135983,0.0143809,0.507776,0.588788,0.840134,0.894132,-1.1063,-1.4104,-1.38277,-1.16899,0.00734035,0.885157,0.287047,-0.139882,0.726639,-8.7993,-1.87628,0.239119,1.86547,-0.96358,-1.30688,2.33967,
3.73358,-0.467475,-0.0942384,0.302476,-13.2911,3.4036,-1.08206,-5.62222,3.59161,6.72657,-0.562661,-2.47476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296031,-0.0888097,0.100111,-0.0380418,1.08108,0.534809,0.885264,1.08554,-1.32803,-1.54219,-1.33606,-1.10591,0.122045,-0.0761053,0.104008,-0.0204397,0.562694,0.533631,0.793358,0.872051,-1.14491,-1.15603,-1.40019,-1.17759,0.11522,1.57017,0.383306,0.275157,0.662826,-6.86608,-2.4312,0.569958,1.97264,5.85465,-2.08095,1.36517,
3.47138,-1.45981,-1.33877,-2.1522,-9.71086,-1.97055,1.0836,-5.39797,-4.4423,13.8501,2.46567,-3.18566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250376,-0.0650512,0.105295,-0.02874,1.09425,0.518812,0.828329,1.09875,-1.28638,-1.52938,-1.37325,-1.08215,0.126719,-0.109034,0.0579461,-0.0964947,0.717259,0.495253,0.814594,0.894325,-1.42302,-1.01286,-1.30603,-1.18885,0.645072,0.720474,0.310083,0.916669,0.572168,2.76316,-2.85396,0.574676,2.05268,-1.87435,-1.57044,1.03616,
1.93055,-0.921848,-1.94911,-2.00775,-7.16528,-3.83961,1.1748,-2.89619,-5.26923,14.6067,6.83979,-3.87289,0,0,0,0,0,0,0,0,0,0,0,0,0.00975652,-0.0447854,0.117219,-0.0123842,1.09321,0.570191,0.807915,1.10642,-1.2632,-1.56047,-1.37878,-1.07433,0.151668,-0.0622498,0.0560931,-0.0913165,0.780015,0.46489,0.884061,0.99071,-1.48238,-1.00627,-1.09749,-1.23237,3.23447,0.970479,0.841952,0.0688737,-1.32908,2.41418,1.4577,0.00670932,-0.420761,-1.50302,0.384932,-0.156524,
0.168995,2.27339,-3.16082,-0.503419,-2.95714,-4.31574,2.28326,-1.32836,-2.43156,16.2988,10.1604,-2.40118,0,0,0,0,0,0,0,0,0,0,0,0,0.104853,-0.0336359,0.129307,-0.0364494,1.01137,0.627875,0.835084,1.09948,-1.33571,-1.59718,-1.36278,-1.12413,0.175892,0.0573065,0.00711074,-0.0834427,0.78587,0.49602,0.940354,1.03723,-1.53584,-0.969204,-0.939653,-1.28391,3.21397,0.000343008,0.211846,-1.34283,-5.36054,2.03872,0.696987,-0.455483,-5.14352,-1.19865,0.835756,-3.18657,
-0.721329,2.95,-4.20348,-0.775075,-0.531587,-4.69542,2.44843,-1.10907,-1.09886,15.6027,9.60618,-1.69855,0,0,0,0,0,0,0,0,0,0,0,0,0.153542,-0.0339606,0.135225,-0.0564813,0.880283,0.665525,0.846248,1.0882,-1.44129,-1.61341,-1.34359,-1.19954,0.160144,0.0866702,-0.0228193,-0.0987741,0.7178,0.512299,0.954623,1.02184,-1.58811,-0.997086,-0.939278,-1.3485,1.77274,0.13154,0.504759,-0.564486,-7.06096,1.72953,0.521896,-1.10026,-5.14322,-0.388994,1.00319,-4.05086,
-0.217734,2.67304,-5.19752,-0.969105,0.745702,-5.4183,1.85429,-1.54217,0.600643,13.3728,8.60351,-1.48527,0,0,0,0,0,0,0,0,0,0,0,0,0.167526,-0.0302602,0.147181,-0.0630597,0.738423,0.699347,0.858416,1.07202,-1.53427,-1.6122,-1.32209,-1.27212,0.151474,0.0800142,-0.0497394,-0.109598,0.643136,0.512899,0.946133,0.985004,-1.58765,-1.06877,-0.957844,-1.40298,-0.367167,0.167648,0.549005,-0.388687,-6.25578,1.51418,0.677262,-1.2664,-3.86989,0.426246,1.00548,-3.57238,
0.574184,2.34331,-5.40893,-0.924046,1.53048,-5.93366,1.1062,-2.04141,1.37704,10.8809,7.84759,-1.49086,0,0,0,0,0,0,0,0,0,0,0,0,0.145848,-0.027566,0.156634,-0.0725785,0.627414,0.727953,0.873996,1.04513,-1.58188,-1.59812,-1.30242,-1.33461,0.137013,0.0676553,-0.0525496,-0.12184,0.591376,0.517564,0.934862,0.930446,-1.55145,-1.14521,-0.968809,-1.4527,-1.5901,0.0744511,0.358668,-0.614995,-4.86289,1.34786,0.830925,-1.65153,-1.23253,0.883641,0.985574,-2.92284,
1.25602,1.67061,-4.99113,-0.782977,1.76408,-6.28034,0.603852,-1.6728,1.36076,9.35658,7.09354,-1.06298,0,0,0,0,0,0,0,0,0,0,0,0,0.109625,-0.0261856,0.16226,-0.0859428,0.546477,0.754331,0.891753,1.00671,-1.58098,-1.57779,-1.28145,-1.38868,0.124934,0.0410259,-0.0346518,-0.132152,0.557238,0.52656,0.932095,0.886749,-1.50589,-1.18425,-0.976989,-1.48298,-1.74657,0.0193657,0.136689,-0.744499,-2.99006,1.17217,0.809368,-2.6524,1.03331,0.963891,1.0362,-2.58913,
2.26124,0.316295,-3.42389,-0.182086,2.28302,-6.05106,0.271919,0.0945393,1.38704,7.3165,6.12209,0.376563,0,0,0,0,0,0,0,0,0,0,0,0,0.0791664,-0.0259451,0.16336,-0.0992398,0.504637,0.776602,0.907173,0.945034,-1.54696,-1.55988,-1.26042,-1.43572,0.143544,-0.0137381,0.0256409,-0.118683,0.568489,0.556004,0.932492,0.877923,-1.44841,-1.25116,-0.994143,-1.46413,-1.3036,-0.0222421,-0.0381754,-0.607978,-1.37342,1.07225,0.722101,-3.5446,2.15345,0.803086,1.06953,-2.17383,
1.64313,-0.242097,-2.71964,-0.434112,1.6521,-6.76506,-0.306433,0.739363,0.0998323,7.34252,4.93043,1.15979,0,0,0,0,0,0,0,0,0,0,0,0,0.0636586,-0.0247794,0.163646,-0.104199,0.493666,0.799109,0.922468,0.871697,-1.49665,-1.54572,-1.23942,-1.46543,0.126533,-0.0319304,0.056627,-0.117261,0.56394,0.55038,0.924861,0.8519,-1.4393,-1.24125,-1.02369,-1.43958,-0.142538,0.126646,0.0883537,0.215103,0.209486,1.09366,0.73254,-2.46861,2.66774,0.538067,0.925619,-1.02711,
1.67507,-0.909787,-2.44066,-0.086043,0.851588,-6.06945,0.107533,-0.444767,0.209846,8.49477,4.42357,0.996024,0,0,0,0,0,0,0,0,0,0,0,0,0.0673003,-0.022298,0.165474,-0.0976558,0.512614,0.82244,0.936127,0.861771,-1.456,-1.53874,-1.22033,-1.47022,0.141567,-0.0566754,0.0691054,-0.0996633,0.572872,0.601766,0.951115,0.860776,-1.42064,-1.19636,-1.02498,-1.41984,0.363178,0.100702,0.0628842,0.0717126,1.30976,1.10521,0.534305,0.839779,1.34828,0.129563,0.920408,0.526845,
1.3629,-0.972515,-2.46952,-0.0338784,-0.0304004,-6.05632,0.0911736,-0.384531,1.39361,9.98384,3.9961,0.535278,0,0,0,0,0,0,0,0,0,0,0,0,0.0791847,-0.019453,0.167635,-0.0952081,0.54084,0.844036,0.945205,0.875145,-1.4363,-1.539,-1.20266,-1.45752,0.143654,-0.0549156,0.0718621,-0.0933365,0.574193,0.623155,0.957692,0.871562,-1.40479,-1.14132,-1.02653,-1.42259,0.497674,0.171904,0.15038,0.161334,1.72847,1.0686,0.442009,0.589947,-1.21206,-0.0834009,0.814074,0.676117,
1.49852,-2.13685,-1.79623,0.192441,0.0418206,-5.79158,-0.190666,-1.09339,2.69101,9.09401,2.48954,0.371309,0,0,0,0,0,0,0,0,0,0,0,0,0.0845286,-0.0163005,0.170761,-0.0921084,0.574314,0.865956,0.955955,0.887841,-1.46047,-1.53942,-1.18777,-1.44362,0.148219,-0.0986572,0.102569,-0.0811085,0.607659,0.654691,0.960655,0.857229,-1.37576,-1.1738,-1.07642,-1.41605,0.187462,0.155864,0.182903,0.165111,1.58365,1.01993,0.616288,0.656175,-1.14646,0.0926272,0.588324,0.63593,
1.94905,-2.81912,-1.70407,0.459466,-0.16905,-5.00187,-0.385717,-1.62709,3.54272,7.3151,2.68881,0.50053,0,0,0,0,0,0,0,0,0,0,0,0,0.0873222,-0.0140383,0.174161,-0.0894836,0.606186,0.886041,0.970993,0.902648,-1.4819,-1.53538,-1.17904,-1.43221,0.166979,-0.125549,0.108849,-0.0694374,0.631609,0.705789,0.973247,0.854273,-1.36036,-1.23679,-1.06565,-1.40252,0.0847365,0.062699,0.142526,0.0833797,1.60926,0.991177,0.884155,0.835379,-1.00835,0.29933,0.292241,0.483405,
2.12215,-2.98758,-1.59712,0.943363,-0.600253,-4.83688,-0.560065,-1.72712,4.57829,5.93651,2.88819,0.914045,0,0,0,0,0,0,0,0,0,0,0,0,0.0867282,-0.0150566,0.175046,-0.0900835,0.639703,0.906694,0.990811,0.920973,-1.50204,-1.52872,-1.17464,-1.42323,0.168791,-0.1378,0.109704,-0.0552932,0.647231,0.732598,0.987384,0.869286,-1.33781,-1.28525,-1.05554,-1.3788,-0.14117,-0.162017,-0.0728888,-0.147212,1.57686,0.968939,0.948745,0.869856,-0.945012,0.300615,0.178405,0.393674,
2.00488,-3.09559,-1.32693,1.61972,-0.862298,-4.84777,-0.665619,-1.43941,5.73264,5.06209,2.53812,1.58476,0,0,0,0,0,0,0,0,0,0,0,0,0.0821622,-0.0201,0.171493,-0.0949995,0.67051,0.925744,1.00866,0.93706,-1.521,-1.52399,-1.1706,-1.41499,0.156528,-0.150307,0.113148,-0.0366689,0.666153,0.750377,0.998529,0.894081,-1.31091,-1.31784,-1.06426,-1.34282,-0.291469,-0.319178,-0.263393,-0.322901,1.50672,0.927218,0.824544,0.729897,-0.961129,0.182849,0.240778,0.438785,
1.51346,-3.35329,-1.02062,2.42211,-1.02668,-4.92989,-0.912874,-0.965916,7.14102,4.3321,1.52811,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0.0758739,-0.0270578,0.165216,-0.10228,0.701323,0.944489,1.02442,0.950225,-1.54138,-1.5212,-1.1647,-1.40454,0.130606,-0.167706,0.118107,-0.0124504,0.689018,0.764423,1.00179,0.922564,-1.27524,-1.34571,-1.09734,-1.29475,-0.29033,-0.325838,-0.314235,-0.352743,1.43814,0.856492,0.694595,0.548769,-0.975013,0.109952,0.311921,0.539574,
